district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Thane,P51700000002,UNNATHI WOODS PHASE VII A,UNNATHI ESTATES,400615,"('19.268511000000000','72.973670000000000')",On-Going Project,12/31/2024,12/30/2025,,Residential,3425.0,2808.87,7965.49,01/07/2022,2.0,,234.0,230.0,0.0,2.0,1.0,32.0,2.0,33.0,49.0,0.0,0.0,0.0
Thane,P51700000001,MAYFAIR VISHWARAJA,MAYFAIR HOUSING PRIVATE LIMITED,421605,"('19.300941738924593','73.218581970330890')",On-Going Project,12/31/2017,06/30/2018,,Residential,5847.98,878.42,8422.85,07/05/2023,,,236.0,62.0,0.0,4.0,0.0,50.0,4.0,0.0,4.0,0.0,0.0,0.0
Thane,P51700002065,MERIDIAN MYSTIC,MANOJ  AWASTHI,400706,"('19.018934039474460','73.024233258895490')",On-Going Project,12/31/2017,12/31/2018,12/31/2019,Residential,1849.64,180.0,2773.95,10/13/2020,,,48.0,42.0,1.0,1.0,1.0,17.0,1.0,14.0,57.0,0.0,0.0,0.0
Thane,P51700001636,SAMRIDDHI,A G SUPERSTRUCTURES PVT LTD,401105,"('19.135317194650696','72.967103371875060')",On-Going Project,12/31/2017,12/31/2019,12/30/2021,Residential,14454.5,2224.82,57818.0,07/27/2021,,,1468.0,1287.0,0.0,5.0,8.0,106.0,5.0,133.0,495.0,0.0,0.0,0.0
Thane,P51700005959,nakshatra,Harshal Ramdas Navghare,421503,"('19.110133400000000','73.297175000000000')",On-Going Project,05/31/2019,05/31/2019,,Residential,2200.0,700.0,3191.0,07/31/2017,,,64.0,18.0,0.0,142.0,0.0,11.0,76.0,0.0,76.0,0.0,0.0,0.0
Thane,P51700002939,K T PREMIA,K T & CO,421302,"('19.278114832662240','73.047711522020790')",On-Going Project,12/31/2022,12/30/2023,,Residential,5540.0,424.0,2609.29,12/18/2023,1.0,,30.0,0.0,0.0,1.0,0.0,15.0,1.0,20.0,10.0,0.0,0.0,0.0
Thane,P51700000644,THANEKAR PARKLAND,AJAY MADHUKAR THANEKAR,421503,"('19.169827000000000','73.221583000000000')",On-Going Project,12/31/2018,12/31/2019,,Residential,6100.0,610.0,10125.16,02/19/2022,,1.0,237.0,89.0,0.0,3.0,0.0,24.0,3.0,296.0,0.0,0.0,0.0,0.0
Thane,P51700000829,Mohan Areca,MOHAN LIFESPACES LLP,421503,"('19.160777000000000','73.227184000000000')",On-Going Project,08/31/2019,12/31/2019,12/30/2022,Residential,7272.65,727.26,9788.62,09/30/2023,,10.0,224.0,224.0,0.0,4.0,0.0,39.0,3.0,24.0,58.0,0.0,0.0,0.0
Thane,P51700000053,GOLDSTAR DECENT HOMES,GOLDSTAR SANKALP CONSTRUCTION,401107,"('19.281762000000000','72.881768000000000')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,6246.33,484.74,3152.26,06/27/2023,1.0,,78.0,48.0,0.0,1.0,0.0,12.0,1.0,25.0,6.0,0.0,0.0,0.0
Thane,P51700000095,Evergreen Heights,Vijay  Vasudev Wadhwa,400605,"('19.206852000000000','73.014004000000000')",On-Going Project,08/31/2016,12/31/2018,,Residential,4444.77,447.85,8083.05,07/28/2020,,3.0,155.0,130.0,1.0,1.0,2.0,31.0,1.0,4.0,133.0,0.0,0.0,0.0
Thane,P51700000006,THE PALMS,METRO DEVELOPMENT,400706,"('19.009710000000000','73.017190000000000')",On-Going Project,12/31/2018,03/31/2019,,Residential,3680.0,0.0,5514.29,11/01/2022,3.0,,79.0,79.0,1.0,1.0,1.0,14.0,1.0,13.0,159.0,0.0,0.0,0.0
Thane,P51700002491,INDRAPRASTH WING C,SONAM BUILDERS,401105,"('19.218330700000000','72.978089700000060')",On-Going Project,12/31/2019,09/30/2020,,Residential,11116.0,1358.93,2577.0,04/05/2022,,,157.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700000009,N G Silver Spring,RNA Builders (NG),401107,"('19.285519600000000','72.869296700000000')",On-Going Project,12/15/2018,12/15/2018,,Residential,11051.0,1657.0,6619.01,06/07/2023,,1.0,122.0,49.0,0.0,2.0,0.0,23.0,2.0,25.0,2.0,0.0,0.0,0.0
Thane,P51800003594,Bhavani Heights,Kalyani Enterprises,421503,"('19.166785400000000','73.236789600000000')",On-Going Project,12/01/2022,12/30/2023,,Residential,4480.0,0.0,5068.97,09/16/2021,,,107.0,83.0,0.0,2.0,0.0,26.0,2.0,45.0,1.0,0.0,0.0,0.0
Thane,P51800007505,PINE WOOD,RDC VENTURES,400615,"('19.271548000000000','72.963772800000000')",On-Going Project,12/31/2016,12/31/2017,06/30/2018,Residential,2020.0,344.0,3636.0,09/29/2018,,,76.0,25.0,0.0,1.0,1.0,14.0,1.0,5.0,54.0,0.0,0.0,0.0
Thane,P51700005257,VARSHA MEADOWS,JAYESH BUILDCON,421306,"('19.240330500000000','73.130539500000000')",New Project,05/28/2021,,11/27/2022,Residential,1100.0,0.0,2693.0,10/16/2023,,3.0,56.0,17.0,0.0,2.0,0.0,16.0,2.0,0.0,24.0,0.0,0.0,0.0
Thane,P51700000258,LODHA SPLENDORA - PLATINO - B,MACROTECH DEVELOPERS LIMITED,400607,"('19.284478400000000','72.955019999999990')",On-Going Project,03/31/2019,03/31/2019,,Residential,1050.0,705.0,9682.7,01/16/2023,1.0,,123.0,70.0,0.0,1.0,0.0,32.0,0.0,6.0,117.0,0.0,0.0,0.0
Thane,P51700008448,PRATHAM HEIGHTS,PRATHAM INFRASTRUCTURE,401107,"('19.285519600000000','72.869296700000000')",On-Going Project,12/31/2017,12/31/2017,,Residential,338.27,194.15,424.93,07/29/2017,,,24.0,18.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700000327,Omkar Heights,Swati Enterprises,421605,"('19.296743400000000','73.204162600000000')",On-Going Project,10/31/2017,12/31/2017,,Residential,2910.0,426.75,4352.58,10/15/2018,,,111.0,84.0,0.0,4.0,0.0,27.0,3.0,0.0,6.0,0.0,0.0,0.0
Thane,P51700000659,LODHA SPLENDORA - PLATINO - D,MACROTECH DEVELOPERS LIMITED,400607,"('19.239283400000000','72.987392400000000')",On-Going Project,09/30/2021,09/30/2022,,Residential,2068.0,1460.0,16020.67,12/27/2023,2.0,,246.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,246.0,0.0,0.0,0.0
Thane,P51700000586,SALASAR GREENS,SALASAR ESTATE DEVELOPERS LLP,401107,"('19.296782800000000','72.867558400000000')",New Project,12/25/2022,,12/31/2026,Residential,7850.0,2422.25,1557.43,08/28/2023,1.0,,38.0,24.0,0.0,1.0,0.0,8.0,1.0,6.0,8.0,0.0,0.0,0.0
Thane,P51700001654,VISHWAJEET ELITE,VISHWAJEET MEADOWS,421501,"('19.200702300000000','73.188061800000000')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,1820.6,0.0,2890.55,05/14/2021,,,80.0,28.0,1.0,1.0,0.0,9.0,0.0,0.0,30.0,0.0,0.0,0.0
Thane,P51700000766,RAUNAK HEIGHTS,UNNATHI ASSOCIATES,400615,"('19.271548000000000','72.963772800000000')",On-Going Project,12/31/2024,12/30/2025,,Residential,5530.0,1494.02,9450.0,11/15/2022,1.0,,276.0,274.0,0.0,2.0,0.0,42.0,2.0,30.0,25.0,0.0,0.0,0.0
Thane,P51700004837,Sukoon Heights,VIRANI CONSTRUCTION COMPANY,400612,"('19.179926500000000','73.028720900000000')",On-Going Project,04/01/2025,04/01/2026,,Residential,11669.96,2951.24,8195.28,12/23/2023,,,189.0,189.0,0.0,3.0,2.0,33.0,3.0,0.0,21.0,0.0,0.0,0.0
Thane,P51700009599,EKDANTAY,R K BUILDCON,421605,"('19.299000100000000','73.223839100000000')",On-Going Project,12/31/2017,12/31/2017,11/30/2018,Residential,1885.0,0.0,0.0,06/24/2019,,1.0,77.0,64.0,0.0,1.0,0.0,9.0,1.0,25.0,0.0,0.0,0.0,0.0
Thane,P51900010004,KIPL Morya,khade Infrastructre Pvt. Ltd.,400615,"('19.271548000000000','72.963772800000000')",On-Going Project,12/31/2018,06/30/2021,06/30/2022,Residential,5210.0,895.25,5030.0,06/29/2022,,7.0,206.0,64.0,0.0,2.0,0.0,33.0,2.0,68.0,48.0,0.0,0.0,0.0
Thane,P51700000038,THE WHITE VILLAS,St. Angelo's VNCT Ventures Pvt. Ltd.,420601,"('19.455923600000000','73.329603700000000')",On-Going Project,12/31/2020,06/30/2021,12/31/2023,Residential,8000.0,800.0,7200.0,12/26/2023,,,43.0,33.0,0.0,43.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700000111,Bharat Ecovistas Phase II,BHARAT REALTY VENTURE PRIVATE LIMITED,400616,"('19.218330700000000','72.978089700000000')",On-Going Project,12/31/2022,12/30/2023,,Residential,30600.0,3843.0,12680.0,04/25/2023,,13.0,134.0,134.0,3.0,2.0,2.0,48.0,2.0,42.0,230.0,0.0,0.0,0.0
Thane,P51700000782,Kondilkar Residency,Aditi Construction,421503,"('19.166785400000000','73.236789600000000')",On-Going Project,06/01/2018,01/01/2019,,Residential,2400.0,0.0,3323.98,10/15/2018,,,75.0,43.0,0.0,2.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700000734,VASANT FIONA,Sheth Developers Private Limited,400601,"('19.201050200000000','72.978535300000000')",On-Going Project,07/31/2018,12/31/2019,,Residential,2356.96,1085.44,4503.12,12/19/2019,,3.0,70.0,66.0,0.0,1.0,0.0,12.0,1.0,60.0,52.0,0.0,0.0,0.0
Thane,P51700010440,SATYAM OLEANDER,SAHYOG GROUP,421501,"('19.188746000000000','73.222801000000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,11933.62,1195.0,12481.95,10/10/2020,,1.0,424.0,316.0,0.0,7.0,0.0,61.0,7.0,60.0,7.0,0.0,0.0,0.0
Thane,P51700002757,DEVBHOOMI RESIDENTIAL COMPLEX,Akshay Enterprises,421503,"('19.091345000000000','73.297283000000000')",On-Going Project,05/31/2019,05/31/2019,,Residential,1284.0,0.0,2153.94,02/08/2020,,,65.0,35.0,0.0,4.0,0.0,16.0,4.0,12.0,6.0,0.0,0.0,0.0
Thane,P51700011790,ORCHID,ROYALE URBANSPACE LLP,421601,"('19.438860000000000','73.322293000000000')",On-Going Project,06/30/2018,07/31/2019,,Residential,443.04,0.0,1206.18,03/21/2023,,2.0,24.0,20.0,0.0,2.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0
Thane,P51700001851,REDEVELOPMENT OF PARIJAT BUILDING OF SANKSRITI NAGAR COOP HSG SOC LTD,OJASS CONSTRUCTIONS,400602,"('19.190001900000000','72.968201700000000')",On-Going Project,12/19/2020,12/19/2021,,Residential,1571.86,0.0,2893.14,11/10/2020,,,49.0,48.0,0.0,1.0,0.0,13.0,1.0,0.0,62.0,0.0,0.0,0.0
Thane,P51700008568,THE CHALETS AVENUE,ASSETS REALITY,421503,"('19.246770600000000','73.142336400000000')",On-Going Project,03/31/2018,11/30/2018,03/31/2024,Residential,4000.0,387.0,5032.0,10/10/2023,,22.0,131.0,115.0,0.0,4.0,0.0,17.0,16.0,0.0,16.0,0.0,0.0,0.0
Thane,P51700000427,FORTUNA B,ROMA BUILDERS PRIVATE LIMITED,400607,"('19.255774532706490','72.983812463090540')",On-Going Project,12/31/2018,12/31/2019,,Residential,282.72,0.0,2791.56,10/07/2022,4.0,,66.0,66.0,2.0,1.0,1.0,19.0,1.0,0.0,70.0,0.0,0.0,0.0
Thane,P51700000068,NG GRAND PLAZA PHASE I,OM NAMAH SHIVAY DEVELOPERS PRIVATE LIMITED,400701,"('19.118673000000000','72.992341000000000')",On-Going Project,12/15/2019,12/15/2019,,Residential,5265.39,0.0,7892.0,10/09/2021,,,137.0,20.0,0.0,2.0,4.0,80.0,2.0,0.0,2.0,0.0,0.0,0.0
Thane,P51700000395,PALAVA VISTA A to D,Palava Dwellers Private Limited,421202,"('19.171452200000000','73.119074200000000')",On-Going Project,11/30/2017,04/30/2018,,Residential,4261.0,2415.0,27060.42,12/05/2023,,2.0,389.0,369.0,0.0,4.0,0.0,72.0,0.0,89.0,311.0,0.0,0.0,0.0
Thane,P51700000378,Palava Cielo A - F,Palava Dwellers Private Limited,421202,"('19.171452200000000','73.119074200000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,2126.0,1178.0,14049.0,11/29/2023,,2.0,212.0,181.0,0.0,2.0,0.0,36.0,0.0,147.0,71.0,0.0,0.0,0.0
Thane,P51700000125,PALAVA - ELITE - A to J,Palava Dwellers Private Limited,421202,"('19.172039000000000','73.112885000000000')",On-Going Project,09/30/2017,01/31/2018,,Residential,8134.0,4708.0,48163.59,12/01/2023,,2.0,920.0,898.0,0.0,10.0,0.0,180.0,0.0,106.0,839.0,0.0,0.0,0.0
Thane,P51700000342,PALAVA VIENTO A to D,Palava Dwellers Private Limited,421202,"('19.170117000000000','73.112876000000000')",On-Going Project,07/31/2017,03/31/2018,,Residential,5137.0,2735.0,26469.81,12/05/2023,1.0,3.0,383.0,366.0,0.0,4.0,0.0,72.0,0.0,96.0,304.0,0.0,0.0,0.0
Thane,P51700008571,RAMBHUVAN RESIDENCY,ABHAY ANANT KAMAT,421201,"('19.211680500000000','73.090700000000000')",On-Going Project,07/31/2015,12/31/2017,12/31/2018,Residential,478.5,0.0,791.75,06/29/2021,,,21.0,17.0,0.0,1.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0
Thane,P51700000269,PALAVA - PASEO - D to H,Palava Dwellers Private Limited,421202,"('19.171425000000000','73.111548000000000')",On-Going Project,02/28/2018,06/30/2018,,Residential,3252.0,1539.0,24115.0,11/30/2023,,1.0,461.0,433.0,0.0,5.0,0.0,90.0,0.0,65.0,408.0,0.0,0.0,0.0
Thane,P51700000389,PALAVA ELITE K TO T,Palava Dwellers Private Limited,421202,"('19.172462000000000','73.112554000000000')",On-Going Project,12/31/2017,07/31/2018,,Residential,8134.0,4708.0,48160.03,12/01/2023,,8.0,922.0,890.0,0.0,10.0,0.0,180.0,0.0,108.0,838.0,0.0,0.0,0.0
Thane,P51700000124,PALAVA LAGOONA A TO F,Palava Dwellers Private Limited,421202,"('19.172544000000000','73.113661000000000')",On-Going Project,02/28/2018,06/30/2018,,Residential,6369.0,3661.0,39594.63,12/01/2023,3.0,2.0,564.0,494.0,0.0,6.0,0.0,108.0,0.0,92.0,490.0,0.0,0.0,0.0
Thane,P51700000384,PALAVA LAKESIDE A to H,Palava Dwellers Private Limited,421202,"('19.170287000000000','73.113916000000000')",On-Going Project,02/28/2018,07/31/2018,,Residential,8495.0,4851.0,53496.95,12/04/2023,1.0,7.0,768.0,702.0,0.0,8.0,0.0,144.0,0.0,106.0,694.0,0.0,0.0,0.0
Thane,P51700000391,PALAVA PRIMIA E to J,Palava Dwellers Private Limited,421202,"('19.172418000000000','73.112114000000000')",On-Going Project,07/31/2018,02/28/2019,,Residential,4846.0,2766.0,29298.0,11/30/2023,,,563.0,515.0,0.0,6.0,0.0,108.0,0.0,57.0,525.0,0.0,0.0,0.0
Thane,P51700000410,PALAVA LAKESIDE I TO O,Palava Dwellers Private Limited,421202,"('19.171973000000000','73.113863000000000')",On-Going Project,09/30/2017,01/31/2018,,Residential,7359.0,4183.0,46518.15,12/04/2023,,2.0,661.0,569.0,0.0,7.0,0.0,126.0,0.0,105.0,586.0,0.0,0.0,0.0
Thane,P51700000142,PALAVA - UNO H - O,Palava Dwellers Private Limited,421202,"('19.171670000000000','73.113936000000000')",On-Going Project,08/31/2017,12/31/2017,,Residential,8502.0,4858.0,53498.48,12/06/2023,,3.0,766.0,703.0,0.0,8.0,0.0,144.0,0.0,163.0,637.0,0.0,0.0,0.0
Thane,P51700000390,PALAVA REGALIA A to F,Palava Dwellers Private Limited,421202,"('19.171235000000000','73.113808000000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,4846.0,2766.0,29223.68,11/30/2023,,,566.0,527.0,0.0,6.0,0.0,108.0,0.0,357.0,225.0,0.0,0.0,0.0
Thane,P51700000089,Eagleton,ROMA BUILDERS PRIVATE LIMITED,400607,"('19.243603520000000','72.977229820000000')",On-Going Project,12/31/2020,12/30/2022,,Residential,582.0,0.0,9818.0,05/15/2023,2.0,,47.0,45.0,0.0,1.0,0.0,27.0,3.0,0.0,108.0,0.0,0.0,0.0
Thane,P51700006770,UNIQUE AURUM-II,UNIQUE SHANTI DEVELOPERS LLP,401107,"('19.285355000000000','72.874135000000000')",On-Going Project,06/30/2017,09/30/2018,,Residential,4250.0,850.73,7401.44,10/13/2018,,,147.0,113.0,0.0,1.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700010238,NAYANTARA ASSOCIATES,NAYANTARA ASSOCIATES,421201,"('19.211680500000000','73.090700000000000')",New Project,12/20/2021,,,Residential,397.2,0.0,589.6,05/26/2021,,,14.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,4.0,0.0,0.0,0.0
Thane,P51700000831,Courtyard - Florence,COURTYARD REAL ESTATE PRIVATE LIMITED,400601,"('19.220143000000000','72.963710000000000')",On-Going Project,12/31/2019,12/30/2021,,Residential,563.94,0.0,13097.36,04/12/2021,1.0,3.0,108.0,104.0,2.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700002572,SHANTI SEVEN,SHANTISTAR BUILDERS,401107,"('19.277124000000000','72.862948000000000')",On-Going Project,12/31/2017,12/31/2019,,Residential,2989.0,0.0,6279.08,09/04/2020,,,110.0,65.0,0.0,1.0,0.0,15.0,1.0,45.0,25.0,0.0,0.0,0.0
Thane,P51700000177,SALASAR WOODS,SALASAR ESTATE DEVELOPERS LLP,401107,"('19.298566000000000','72.872879000000000')",On-Going Project,12/24/2020,12/25/2022,12/24/2023,Residential,7850.0,2422.25,7923.52,06/05/2023,1.0,,173.0,171.0,0.0,1.0,1.0,16.0,1.0,26.0,51.0,0.0,0.0,0.0
Thane,P51700006760,Mera Ghar,Parshwa Gruh Nirman LLP,400612,"('19.118568105596268','73.081301464418060')",On-Going Project,12/31/2017,06/30/2018,10/30/2020,Residential,3340.0,334.0,2961.19,11/27/2020,,3.0,98.0,89.0,0.0,4.0,0.0,8.0,4.0,10.0,39.0,0.0,0.0,0.0
Thane,P51700001008,SPARSH,Indiapride Infraspaces,400614,"('19.028338900000000','73.037576100000000')",On-Going Project,12/30/2020,12/30/2021,,Residential,1201.0,0.0,1435.0,10/22/2021,,,42.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700000681,Courtyard - Ornella,COURTYARD REAL ESTATE PRIVATE LIMITED,400601,"('19.220122000000000','72.963700000000000')",On-Going Project,05/31/2021,05/30/2023,,Residential,581.03,0.0,5610.09,04/12/2021,1.0,4.0,111.0,110.0,2.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700001018,KEDARNATH,A V ASSOCIATES,421503,"('19.092860300000000','73.297175000000000')",New Project,03/31/2019,,09/30/2020,Residential,470.0,0.0,1.54,07/21/2017,,,18.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Thane,P51700000611,Courtyard - Ivy,COURTYARD REAL ESTATE PRIVATE LIMITED,400601,"('19.201050200000000','72.978535300000000')",On-Going Project,12/31/2019,12/30/2021,,Residential,407.7,0.0,8564.89,04/12/2021,1.0,2.0,111.0,102.0,2.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700000714,Courtyard - Onyx,COURTYARD REAL ESTATE PRIVATE LIMITED,400601,"('19.220892000000000','72.964920000000000')",On-Going Project,05/31/2021,05/30/2023,,Residential,368.41,0.0,7587.6,04/12/2021,1.0,3.0,111.0,111.0,2.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700001403,jyoti breeze,VENKATESH CONSTRUCTION,401107,"('19.286131874345656','72.878524760262740')",On-Going Project,12/31/2022,12/30/2023,,Residential,1061.0,827.51,2540.13,10/27/2023,1.0,,105.0,49.0,0.0,1.0,2.0,21.0,1.0,0.0,80.0,0.0,0.0,0.0
Thane,P51700000091,Hampton,ROMA BUILDERS PRIVATE LIMITED,400607,"('19.243603520000000','72.977229820000000')",On-Going Project,12/31/2020,12/30/2022,,Residential,582.0,0.0,9827.13,05/15/2023,2.0,,47.0,47.0,0.0,1.0,0.0,27.0,3.0,0.0,103.0,0.0,0.0,0.0
Thane,P51700000352,PATEL PLANET - JUPITER,DHANLAXMI DEVELOPERS,421501,"('19.218430000000000','73.199450000000000')",On-Going Project,07/30/2018,07/30/2018,,Residential,2942.38,294.23,4971.56,04/03/2020,,,124.0,124.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700000199,"LODHA SPLENDORA PLATINO E TO G , VIVANT A TO D",MACROTECH DEVELOPERS LIMITED,400607,"('19.284893900000000','72.954445399999940')",On-Going Project,12/31/2018,06/30/2019,,Residential,9361.0,7073.0,64540.76,01/16/2023,1.0,10.0,975.0,835.0,0.0,7.0,0.0,224.0,0.0,72.0,1040.0,0.0,0.0,0.0
Thane,P51700001968,OSTWAL ORCHID BUILDING NO. 9 TO 12,ASHA ENTERPRISES,401107,"('19.285519600000000','72.869296700000000')",On-Going Project,06/30/2017,12/30/2023,,Residential,11612.17,0.0,9098.16,08/06/2021,3.0,,238.0,238.0,0.0,4.0,4.0,55.0,8.0,37.0,102.0,0.0,0.0,0.0
Thane,P51700000549,Platinum Tower,Haware's Housing Development Finance Corporation Ltd.,400615,"('19.271548000000000','72.963772800000000')",On-Going Project,09/30/2021,09/30/2022,06/30/2023,Residential,770.0,3310.0,3054.0,12/13/2023,,,80.0,72.0,0.0,1.0,0.0,20.0,1.0,4.0,1.0,0.0,0.0,0.0
Thane,P51700002560,YOGI NIWAS,ELITE INFRASTRUCTURE,421501,"('19.200702300000000','73.188061800000000')",On-Going Project,03/31/2018,06/30/2018,,Residential,12985.51,1298.55,10696.91,04/03/2020,,,102.0,97.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700000511,PALAVA - AURELIA - D TO G,Palava Dwellers Private Limited,421202,"('19.171452200000000','73.119074200000000')",On-Going Project,01/31/2021,01/30/2022,,Residential,3112.0,1712.0,18109.47,12/27/2023,4.0,,349.0,312.0,0.0,4.0,0.0,72.0,0.0,62.0,288.0,0.0,0.0,0.0
Thane,P51700000152,Fairway,ROMA BUILDERS PRIVATE LIMITED,400607,"('19.243603520000000','72.977229800000000')",On-Going Project,12/31/2020,12/30/2022,,Residential,605.51,0.0,10650.87,05/15/2023,2.0,,220.0,220.0,0.0,1.0,0.0,30.0,1.0,0.0,169.0,0.0,0.0,0.0
Thane,P51700000153,Cloverdale,ROMA BUILDERS PRIVATE LIMITED,400607,"('19.243603520000000','72.977229720000000')",On-Going Project,12/31/2020,12/30/2022,,Residential,605.51,0.0,9637.67,05/15/2023,2.0,,212.0,212.0,0.0,1.0,0.0,29.0,1.0,0.0,156.0,0.0,0.0,0.0
Thane,P51700000120,Godrej Emerald Thane,Godrej Greenview Housing Private Limited,400615,"('19.281271703467194','72.951588928836030')",On-Going Project,06/30/2024,12/30/2024,06/30/2026,Residential,25154.78,9031.76,47470.83,12/21/2023,2.0,10.0,1208.0,1101.0,0.0,7.0,28.0,195.0,7.0,0.0,1325.0,0.0,0.0,0.0
Thane,P51700000129,Clifton,ROMA BUILDERS PRIVATE LIMITED,400607,"('19.243603520000000','72.977229820000000')",On-Going Project,12/31/2020,12/30/2022,,Residential,643.84,0.0,11485.57,10/09/2023,2.0,1.0,103.0,103.0,0.0,1.0,0.0,28.0,3.0,0.0,227.0,0.0,0.0,0.0
Thane,P51700000146,Willowcrest,ROMA BUILDERS PRIVATE LIMITED,400607,"('19.243603520000000','72.977229810000000')",On-Going Project,12/31/2020,12/30/2022,,Residential,790.0,0.0,14137.04,05/16/2023,2.0,,98.0,98.0,0.0,1.0,0.0,27.0,3.0,0.0,216.0,0.0,0.0,0.0
Thane,P51700000117,Barrington,ROMA BUILDERS PRIVATE LIMITED,400607,"('19.243221131043775','72.977320911639370')",On-Going Project,12/31/2020,12/30/2022,,Residential,697.49,0.0,13452.26,05/15/2023,2.0,,103.0,103.0,0.0,1.0,0.0,28.0,3.0,0.0,227.0,0.0,0.0,0.0
Thane,P51700000139,Preston,ROMA BUILDERS PRIVATE LIMITED,400607,"('19.243603520000000','72.977229790000000')",On-Going Project,12/31/2020,12/30/2022,,Residential,665.4,0.0,11538.42,05/15/2023,2.0,,99.0,96.0,0.0,1.0,0.0,27.0,3.0,0.0,218.0,0.0,0.0,0.0
Thane,P51700010181,PENTAGON ENCLAVE,DAMJI HARI INFRASTRUCTURE PVT LTD,421601,"('19.444373529668788','73.304249231321700')",On-Going Project,12/31/2018,12/31/2019,11/30/2023,Residential,7816.0,0.0,8268.4,12/28/2023,,8.0,246.0,162.0,1.0,3.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700003667,ENTILLA BY DEV,DEV KONARK CORPORATION,421503,"('19.166785400000000','73.236789600000000')",On-Going Project,03/31/2018,09/30/2018,,Residential,1742.71,0.0,2956.83,04/07/2022,,,91.0,61.0,0.0,4.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700005908,RAJESH CO-OPERATIVE HOUSING SOCIETY,JOSHI ENTERPRISES,400602,"('19.190001900000000','72.968201700000000')",On-Going Project,08/08/2019,08/08/2019,09/30/2023,Residential,591.1,0.0,1344.07,04/25/2022,,,35.0,20.0,1.0,1.0,0.0,9.0,1.0,0.0,24.0,0.0,0.0,0.0
Thane,P51700001515,DAHLIA BLDG A D AND E,HAWARE ENGINEERS AND BUILDERS PRIVATE LIMITED,400615,"('19.271548000000000','72.963772800000000')",On-Going Project,04/30/2019,04/30/2019,10/29/2020,Residential,3978.0,1540.42,6385.17,03/30/2021,1.0,3.0,158.0,98.0,0.0,3.0,0.0,37.0,3.0,79.0,16.0,0.0,0.0,0.0
Thane,P51700000745,PATEL RESIDENCY NX,NAVNIRMAN DEVELOPERS,421501,"('19.200702300000000','73.188061800000000')",On-Going Project,07/30/2018,07/30/2018,,Residential,2997.64,308.72,3555.16,04/03/2020,,,99.0,94.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Thane,P51700001729,SHETH AVALON - PHASE 1,Sheth Developers Private Limited,400601,"('19.210912400000000','72.972490699999980')",On-Going Project,06/30/2018,12/30/2021,,Residential,17024.53,5542.82,25709.93,01/30/2023,,9.0,384.0,381.0,2.0,5.0,12.0,142.0,5.0,0.0,892.0,0.0,0.0,0.0
Thane,P51700000520,Tokyo Bay Phase - 2A,Puranik Tokyo Bay Private Limited,400615,"('19.271548000000000','72.963772800000000')",On-Going Project,12/31/2021,12/30/2024,,Residential,6898.85,0.0,18275.46,11/21/2023,5.0,93.0,441.0,409.0,0.0,2.0,4.0,72.0,0.0,0.0,394.0,0.0,0.0,0.0
